Farmer Code,Date,Shift,Cow/Buff,Qty,Rate,Amount,Fat,KiloFat,CanNo,EntryDt,c_KiloFat,c_KiloQty,,
9,23-01-2018 00:00,M,C,2.74,28.35,77.68,4,10.96,7,23-01-2018 09:58,0.1096,2.74,,
38,23-01-2018 00:00,M,C,12.14,28.06,340.65,3.9,47.35,7,23-01-2018 09:59,0.47346,12.14,,
4,23-01-2018 00:00,M,B,4.62,50.4,232.85,8.4,38.81,2,23-01-2018 10:00,0.38808,4.62,,
4,23-01-2018 00:00,M,C,2.58,33.61,86.71,5.8,14.96,7,23-01-2018 10:01,0.14964,2.58,,
148,23-01-2018 00:00,M,C,4.08,33.03,134.76,5.6,22.85,7,23-01-2018 10:01,0.22848,4.08,,
19,23-01-2018 00:00,M,C,5.26,33.32,175.26,5.7,29.98,7,23-01-2018 10:02,0.29982,5.26,,
159,23-01-2018 00:00,M,C,17.94,32.45,582.15,5.4,96.88,8,23-01-2018 10:03,0.96876,17.94,,
144,23-01-2018 00:00,M,B,6.08,36.6,222.53,6.1,37.09,2,23-01-2018 10:04,0.37088,6.08,,
121,23-01-2018 00:00,M,C,19.52,32.45,633.42,5.4,105.41,8,23-01-2018 10:06,1.05408,19.52,,
78,23-01-2018 00:00,M,C,5.56,31.86,177.14,5.2,28.91,8,23-01-2018 10:09,0.28912,5.56,,
16,23-01-2018 00:00,M,B,6.72,37.2,249.98,6.2,41.66,2,23-01-2018 10:09,0.41664,6.72,,
76,23-01-2018 00:00,M,C,4.94,32.45,160.3,5.4,26.68,9,23-01-2018 10:10,0.26676,4.94,,
123,23-01-2018 00:00,M,C,4.66,30.98,144.37,4.9,22.83,9,23-01-2018 10:12,0.22834,4.66,,
5,23-01-2018 00:00,M,B,15.86,43.8,694.67,7.3,115.78,2,23-01-2018 10:15,1.15778,15.86,,
5,23-01-2018 00:00,M,C,6.76,30.4,205.5,4.7,31.77,9,23-01-2018 10:16,0.31772,6.76,,
70,23-01-2018 00:00,M,C,2.48,30.98,76.83,4.9,12.15,9,23-01-2018 10:17,0.12152,2.48,,
1000,23-01-2018 00:00,M,B,70.8,43.8,3101.04,7.3,516.84,4,23-01-2018 10:18,5.1684,70.8,,
1000,23-01-2018 00:00,M,C,337.72,31.28,10563.88,5,1688.6,17,23-01-2018 10:19,16.886,337.72,,
38,23-01-2018 00:00,E,C,7.38,30.69,226.49,4.8,35.42,1,23-01-2018 19:46,0.35424,7.38,,
97,23-01-2018 00:00,E,C,4.94,31.28,154.52,5,24.7,1,23-01-2018 19:47,0.247,4.94,,
123,23-01-2018 00:00,E,C,1.06,30.69,32.53,4.8,5.09,1,23-01-2018 19:48,0.05088,1.06,,
76,23-01-2018 00:00,E,B,3.78,36,136.08,6,22.68,1,23-01-2018 19:48,0.2268,3.78,,
152,23-01-2018 00:00,E,B,4.94,39,192.66,6.5,32.11,1,23-01-2018 19:50,0.3211,4.94,,
159,23-01-2018 00:00,E,C,3.7,30.4,112.48,4.7,17.39,1,23-01-2018 19:53,0.1739,3.7,,
67,23-01-2018 00:00,E,C,3.08,27.48,84.64,3.7,11.4,1,23-01-2018 19:55,0.11396,3.08,,
113,23-01-2018 00:00,E,C,0.94,30.69,28.85,4.8,4.51,1,23-01-2018 19:57,0.04512,0.94,,
101,23-01-2018 00:00,E,C,1.52,31.57,47.99,5.1,7.75,1,23-01-2018 20:02,0.07752,1.52,,
114,23-01-2018 00:00,E,B,14.84,44.4,658.9,7.4,109.82,1,23-01-2018 20:04,1.09816,14.84,,
114,23-01-2018 00:00,E,C,14.2,30.4,431.68,4.7,66.74,1,23-01-2018 20:05,0.6674,14.2,,
118,23-01-2018 00:00,E,C,3.24,32.15,104.17,5.3,17.17,2,23-01-2018 20:06,0.17172,3.24,,
20,23-01-2018 00:00,E,C,5.16,31.28,161.4,5,25.8,2,23-01-2018 20:14,0.258,5.16,,
123,23-01-2018 00:00,E,C,7.68,31.57,242.46,5.1,39.17,2,23-01-2018 20:19,0.39168,7.68,,
3,23-01-2018 00:00,E,C,2.66,32.45,86.32,5.4,14.36,2,23-01-2018 20:25,0.14364,2.66,,
7,23-01-2018 00:00,E,C,2.28,30.4,69.31,4.7,10.72,2,23-01-2018 20:30,0.10716,2.28,,
28,23-01-2018 00:00,E,C,8.46,30.98,262.09,4.9,41.45,2,23-01-2018 20:31,0.41454,8.46,,
1,23-01-2018 00:00,E,C,4.78,32.45,155.11,5.4,25.81,2,23-01-2018 20:33,0.25812,4.78,,
70,23-01-2018 00:00,E,C,7.86,33.03,259.62,5.6,44.02,3,23-01-2018 20:35,0.44016,7.86,,
25,23-01-2018 00:00,E,B,8.54,45.6,389.42,7.6,64.9,1,23-01-2018 20:37,0.64904,8.54,,
25,23-01-2018 00:00,E,C,5.68,32.45,184.32,5.4,30.67,3,23-01-2018 20:38,0.30672,5.68,,
70,23-01-2018 00:00,E,C,2.64,29.23,77.17,4.3,11.35,3,23-01-2018 20:39,0.11352,2.64,,
42,23-01-2018 00:00,E,C,2.94,32.74,96.26,5.5,16.17,3,23-01-2018 20:40,0.1617,2.94,,
9,23-01-2018 00:00,E,C,4.94,31.86,157.39,5.2,25.69,3,23-01-2018 20:48,0.25688,4.94,,
10,23-01-2018 00:00,E,C,2.46,30.98,76.21,4.9,12.05,3,23-01-2018 20:51,0.12054,2.46,,
45,23-01-2018 00:00,E,C,4.04,29.23,118.09,4.3,17.37,3,23-01-2018 20:53,0.17372,4.04,,
78,23-01-2018 00:00,E,C,3.6,31.28,112.61,5,18,3,23-01-2018 20:58,0.18,3.6,,
80,23-01-2018 00:00,E,C,3.8,32.74,124.41,5.5,20.9,3,23-01-2018 21:00,0.209,3.8,,
90,23-01-2018 00:00,E,C,6.62,33.32,220.58,5.7,37.73,3,23-01-2018 21:01,0.37734,6.62,,
157,23-01-2018 00:00,E,C,3.02,31.28,94.47,5,15.1,4,23-01-2018 21:02,0.151,3.02,,
19,23-01-2018 00:00,E,C,4.2,30.69,128.9,4.8,20.16,4,23-01-2018 21:03,0.2016,4.2,,
5,23-01-2018 00:00,E,B,12.54,45.6,571.82,7.6,95.3,2,23-01-2018 21:05,0.95304,12.54,,
5,23-01-2018 00:00,E,C,6.34,32.15,203.83,5.3,33.6,4,23-01-2018 21:06,0.33602,6.34,,
23,23-01-2018 00:00,E,C,8.8,31.28,275.26,5,44,4,23-01-2018 21:07,0.44,8.8,,
12,23-01-2018 00:00,E,B,1.38,39.6,54.65,6.6,9.11,2,23-01-2018 21:09,0.09108,1.38,,
36,23-01-2018 00:00,E,C,1.74,31.86,55.44,5.2,9.05,4,23-01-2018 21:09,0.09048,1.74,,
2,23-01-2018 00:00,E,C,12.06,28.65,345.52,4.1,49.45,4,23-01-2018 21:11,0.49446,12.06,,
41,23-01-2018 00:00,E,C,1.24,33.91,42.05,5.9,7.32,4,23-01-2018 21:12,0.07316,1.24,,
4,23-01-2018 00:00,E,B,3.94,44.4,174.94,7.4,29.16,2,23-01-2018 21:13,0.29156,3.94,,
4,23-01-2018 00:00,E,C,3.12,30.69,95.75,4.8,14.98,4,23-01-2018 21:14,0.14976,3.12,,
50,23-01-2018 00:00,E,C,0.8,33.61,26.89,5.8,4.64,4,23-01-2018 21:18,0.0464,0.8,,
144,23-01-2018 00:00,E,B,7.78,37.2,289.42,6.2,48.24,2,23-01-2018 21:21,0.48236,7.78,,
146,23-01-2018 00:00,E,C,8.52,30.98,263.95,4.9,41.75,5,23-01-2018 21:22,0.41748,8.52,,
125,23-01-2018 00:00,E,C,10.94,28.94,316.6,4.2,45.95,5,23-01-2018 21:22,0.45948,10.94,,
1000,23-01-2018 00:00,E,C,178.44,30.98,5528.07,4.9,874.36,10,23-01-2018 21:25,8.74356,178.44,,
1000,23-01-2018 00:00,E,B,58.74,42.6,2502.32,7.1,417.05,3,23-01-2018 21:25,4.17054,58.74,,
118,24-01-2018 00:00,M,C,4.5,32.74,147.33,5.5,24.75,1,24-01-2018 08:34,0.2475,4.5,,
1,24-01-2018 00:00,M,C,4.72,32.74,154.53,5.5,25.96,1,24-01-2018 08:45,0.2596,4.72,,
101,24-01-2018 00:00,M,C,1.94,32.74,63.52,5.5,10.67,1,24-01-2018 08:54,0.1067,1.94,,
27,24-01-2018 00:00,M,C,10.62,29.23,310.42,4.3,45.67,1,24-01-2018 09:05,0.45666,10.62,,
113,24-01-2018 00:00,M,C,1.22,28.35,34.59,4,4.88,1,24-01-2018 09:07,0.0488,1.22,,
20,24-01-2018 00:00,M,C,6,29.81,178.86,4.5,27,1,24-01-2018 09:14,0.27,6,,
45,24-01-2018 00:00,M,C,4.68,26.01,121.73,3.2,14.98,1,24-01-2018 09:19,0.14976,4.68,,
3,24-01-2018 00:00,M,C,2.44,31.28,76.32,5,12.2,1,24-01-2018 09:21,0.122,2.44,,
61,24-01-2018 00:00,M,B,2.6,46.8,121.68,7.8,20.28,1,24-01-2018 09:22,0.2028,2.6,,
50,24-01-2018 00:00,M,C,3.22,29.81,95.99,4.5,14.49,1,24-01-2018 09:25,0.1449,3.22,,
154,24-01-2018 00:00,M,B,0.96,38.4,36.86,6.4,6.14,1,24-01-2018 09:27,0.06144,0.96,,
158,24-01-2018 00:00,M,C,7.08,31.86,225.57,5.2,36.82,2,24-01-2018 09:28,0.36816,7.08,,
97,24-01-2018 00:00,M,C,9.4,31.57,296.76,5.1,47.94,2,24-01-2018 09:29,0.4794,9.4,,
42,24-01-2018 00:00,M,C,2.62,30.4,79.65,4.7,12.31,2,24-01-2018 09:31,0.12314,2.62,,
126,24-01-2018 00:00,M,C,2.16,30.69,66.29,4.8,10.37,2,24-01-2018 09:32,0.10368,2.16,,
114,24-01-2018 00:00,M,B,13.3,46.8,622.44,7.8,103.74,1,24-01-2018 09:33,1.0374,13.3,,
114,24-01-2018 00:00,M,C,21.86,31.28,683.78,5,109.3,3,24-01-2018 09:35,1.093,21.86,,
10,24-01-2018 00:00,M,C,4.34,30.98,134.45,4.9,21.27,3,24-01-2018 09:36,0.21266,4.34,,
28,24-01-2018 00:00,M,C,10.44,29.52,308.19,4.4,45.94,3,24-01-2018 09:37,0.45936,10.44,,
28,24-01-2018 00:00,M,C,7.5,29.81,223.58,4.5,33.75,3,24-01-2018 09:38,0.3375,7.5,,
143,24-01-2018 00:00,M,C,1.82,30.98,56.38,4.9,8.92,3,24-01-2018 09:39,0.08918,1.82,,
7,24-01-2018 00:00,M,C,6.48,30.69,198.87,4.8,31.1,3,24-01-2018 09:40,0.31104,6.48,,
57,24-01-2018 00:00,M,C,3.52,29.81,104.93,4.5,15.84,3,24-01-2018 09:40,0.1584,3.52,,
39,24-01-2018 00:00,M,C,21.4,31.28,669.39,5,107,4,24-01-2018 09:42,1.07,21.4,,
70,24-01-2018 00:00,M,C,9.38,27.77,260.48,3.8,35.64,4,24-01-2018 09:44,0.35644,9.38,,
23,24-01-2018 00:00,M,C,9.5,30.69,291.56,4.8,45.6,4,24-01-2018 09:46,0.456,9.5,,
12,24-01-2018 00:00,M,B,1.64,36,59.04,6,9.84,1,24-01-2018 09:47,0.0984,1.64,,
9,24-01-2018 00:00,M,B,3.26,42.6,138.88,7.1,23.15,1,24-01-2018 09:48,0.23146,3.26,,
9,24-01-2018 00:00,M,C,2.7,26.89,72.6,3.5,9.45,4,24-01-2018 09:49,0.0945,2.7,,
53,24-01-2018 00:00,M,C,18.82,31.86,599.61,5.2,97.86,5,24-01-2018 09:51,0.97864,18.82,,
55,24-01-2018 00:00,M,C,2.4,33.91,81.38,5.9,14.16,5,24-01-2018 09:51,0.1416,2.4,,
19,24-01-2018 00:00,M,C,4.62,30.11,139.11,4.6,21.25,5,24-01-2018 09:52,0.21252,4.62,,
4,24-01-2018 00:00,M,B,4.18,45.6,190.61,7.6,31.77,1,24-01-2018 09:54,0.31768,4.18,,
4,24-01-2018 00:00,M,C,2.86,30.11,86.11,4.6,13.16,5,24-01-2018 09:55,0.13156,2.86,,
152,24-01-2018 00:00,M,C,12.38,31.86,394.43,5.2,64.38,6,24-01-2018 09:56,0.64376,12.38,,
121,24-01-2018 00:00,M,C,22.92,30.69,703.41,4.8,110.02,6,24-01-2018 09:57,1.10016,22.92,,
25,24-01-2018 00:00,M,B,9.44,42.6,402.14,7.1,67.02,1,24-01-2018 09:58,0.67024,9.44,,
25,24-01-2018 00:00,M,C,22.6,30.69,693.59,4.8,108.48,7,24-01-2018 09:59,1.0848,22.6,,
125,24-01-2018 00:00,M,C,14.38,27.77,399.33,3.8,54.64,7,24-01-2018 10:00,0.54644,14.38,,
146,24-01-2018 00:00,M,C,10.02,29.81,298.7,4.5,45.09,7,24-01-2018 10:01,0.4509,10.02,,
36,24-01-2018 00:00,M,C,1.48,31.28,46.29,5,7.4,7,24-01-2018 10:02,0.074,1.48,,
157,24-01-2018 00:00,M,C,3.4,30.11,102.37,4.6,15.64,7,24-01-2018 10:03,0.1564,3.4,,
2,24-01-2018 00:00,M,C,13.98,28.65,400.53,4.1,57.32,8,24-01-2018 10:04,0.57318,13.98,,
38,24-01-2018 00:00,M,C,12.64,27.18,343.56,3.6,45.5,8,24-01-2018 10:05,0.45504,12.64,,
78,24-01-2018 00:00,M,C,5.42,30.98,167.91,4.9,26.56,8,24-01-2018 10:06,0.26558,5.42,,
148,24-01-2018 00:00,M,C,3.88,32.15,124.74,5.3,20.56,8,24-01-2018 10:08,0.20564,3.88,,
90,24-01-2018 00:00,M,C,4.9,31.28,153.27,5,24.5,8,24-01-2018 10:09,0.245,4.9,,
144,24-01-2018 00:00,M,C,4.46,33.61,149.9,5.8,25.87,9,24-01-2018 10:09,0.25868,4.46,,
16,24-01-2018 00:00,M,B,7.34,36,264.24,6,44.04,2,24-01-2018 10:10,0.4404,7.34,,
159,24-01-2018 00:00,M,C,19.38,31.86,617.45,5.2,100.78,9,24-01-2018 10:11,1.00776,19.38,,
123,24-01-2018 00:00,M,C,4.42,29.52,130.48,4.4,19.45,9,24-01-2018 10:12,0.19448,4.42,,
70,24-01-2018 00:00,M,C,4.3,30.4,130.72,4.7,20.21,9,24-01-2018 10:14,0.2021,4.3,,
5,24-01-2018 00:00,M,B,15.98,38.4,613.63,6.4,102.27,2,24-01-2018 10:18,1.02272,15.98,,
5,24-01-2018 00:00,M,C,6.42,29.52,189.52,4.4,28.25,9,24-01-2018 10:19,0.28248,6.42,,
1000,24-01-2018 00:00,M,C,357.22,30.4,10859.49,4.7,1678.93,18,24-01-2018 10:22,16.78934,357.22,,
1000,24-01-2018 00:00,M,B,59.7,42,2507.4,7,417.9,3,24-01-2018 10:23,4.179,59.7,,
52,24-01-2018 00:00,E,C,5.76,33.03,190.25,5.6,32.26,1,24-01-2018 19:35,0.32256,5.76,,
97,24-01-2018 00:00,E,C,4.48,30.98,138.79,4.9,21.95,1,24-01-2018 19:37,0.21952,4.48,,
38,24-01-2018 00:00,E,C,7.6,30.69,233.24,4.8,36.48,1,24-01-2018 19:39,0.3648,7.6,,
123,24-01-2018 00:00,E,C,1.06,30.4,32.22,4.7,4.98,1,24-01-2018 19:40,0.04982,1.06,,
113,24-01-2018 00:00,E,C,1.04,28.65,29.8,4.1,4.26,1,24-01-2018 19:51,0.04264,1.04,,
76,24-01-2018 00:00,E,C,3.7,32.15,118.96,5.3,19.61,1,24-01-2018 20:02,0.1961,3.7,,
20,24-01-2018 00:00,E,C,5.42,30.98,167.91,4.9,26.56,1,24-01-2018 20:08,0.26558,5.42,,
152,24-01-2018 00:00,E,B,4.64,38.4,178.18,6.4,29.7,1,24-01-2018 20:09,0.29696,4.64,,
70,24-01-2018 00:00,E,C,8.38,31.57,264.56,5.1,42.74,1,24-01-2018 20:11,0.42738,8.38,,
118,24-01-2018 00:00,E,C,3.62,32.74,118.52,5.5,19.91,2,24-01-2018 20:12,0.1991,3.62,,
28,24-01-2018 00:00,E,C,8.58,30.98,265.81,4.9,42.04,2,24-01-2018 20:16,0.42042,8.58,,
123,24-01-2018 00:00,E,C,7.62,30.69,233.86,4.8,36.58,2,24-01-2018 20:17,0.36576,7.62,,
159,24-01-2018 00:00,E,C,3.96,29.52,116.9,4.4,17.42,2,24-01-2018 20:18,0.17424,3.96,,
67,24-01-2018 00:00,E,C,2.88,26.01,74.91,3.2,9.22,2,24-01-2018 20:19,0.09216,2.88,,
3,24-01-2018 00:00,E,C,2.48,32.15,79.73,5.3,13.14,2,24-01-2018 20:20,0.13144,2.48,,
7,24-01-2018 00:00,E,C,2.72,30.69,83.48,4.8,13.06,2,24-01-2018 20:21,0.13056,2.72,,
50,24-01-2018 00:00,E,C,0.78,32.45,25.31,5.4,4.21,2,24-01-2018 20:25,0.04212,0.78,,
25,24-01-2018 00:00,E,B,7.74,44.4,343.66,7.4,57.28,1,24-01-2018 20:32,0.57276,7.74,,
25,24-01-2018 00:00,E,C,5.1,31.57,161.01,5.1,26.01,2,24-01-2018 20:34,0.2601,5.1,,
45,24-01-2018 00:00,E,C,5.6,28.94,162.06,4.2,23.52,3,24-01-2018 20:35,0.2352,5.6,,
9,24-01-2018 00:00,E,C,5.22,32.74,170.9,5.5,28.71,3,24-01-2018 20:39,0.2871,5.22,,
36,24-01-2018 00:00,E,C,1.3,32.15,41.8,5.3,6.89,3,24-01-2018 20:40,0.0689,1.3,,
42,24-01-2018 00:00,E,C,2.38,33.32,79.3,5.7,13.57,3,24-01-2018 20:41,0.13566,2.38,,
70,24-01-2018 00:00,E,C,1.96,30.98,60.72,4.9,9.6,3,24-01-2018 20:47,0.09604,1.96,,
90,24-01-2018 00:00,E,C,6.24,32.15,200.62,5.3,33.07,3,24-01-2018 20:48,0.33072,6.24,,
41,24-01-2018 00:00,E,B,2.22,39.6,87.91,6.6,14.65,1,24-01-2018 20:49,0.14652,2.22,,
10,24-01-2018 00:00,E,C,2.84,31.28,88.84,5,14.2,3,24-01-2018 20:50,0.142,2.84,,
1,24-01-2018 00:00,E,C,5.1,31.28,159.53,5,25.5,3,24-01-2018 20:51,0.255,5.1,,
101,24-01-2018 00:00,E,B,2.08,36,74.88,6,12.48,1,24-01-2018 20:53,0.1248,2.08,,
4,24-01-2018 00:00,E,B,3.78,48,181.44,8,30.24,1,24-01-2018 20:54,0.3024,3.78,,
4,24-01-2018 00:00,E,C,3.12,31.86,99.4,5.2,16.22,3,24-01-2018 20:55,0.16224,3.12,,
5,24-01-2018 00:00,E,B,11.62,46.8,543.82,7.8,90.64,1,24-01-2018 21:00,0.90636,11.62,,
5,24-01-2018 00:00,E,C,7.14,32.15,229.55,5.3,37.84,3,24-01-2018 21:01,0.37842,7.14,,
157,24-01-2018 00:00,E,C,3,30.98,92.94,4.9,14.7,3,24-01-2018 21:02,0.147,3,,
23,24-01-2018 00:00,E,C,8.84,31.86,281.64,5.2,45.97,4,24-01-2018 21:03,0.45968,8.84,,
78,24-01-2018 00:00,E,C,3.86,31.57,121.86,5.1,19.69,4,24-01-2018 21:04,0.19686,3.86,,
19,24-01-2018 00:00,E,C,4.56,30.69,139.95,4.8,21.89,4,24-01-2018 21:05,0.21888,4.56,,
144,24-01-2018 00:00,E,C,8.32,33.03,274.81,5.6,46.59,4,24-01-2018 21:06,0.46592,8.32,,
146,24-01-2018 00:00,E,C,9.24,30.69,283.58,4.8,44.35,4,24-01-2018 21:07,0.44352,9.24,,
125,24-01-2018 00:00,E,C,11.34,28.65,324.89,4.1,46.49,5,24-01-2018 21:08,0.46494,11.34,,
80,24-01-2018 00:00,E,B,2.54,37.2,94.49,6.2,15.75,1,24-01-2018 21:09,0.15748,2.54,,
2,24-01-2018 00:00,E,C,11.58,29.52,341.84,4.4,50.95,5,24-01-2018 21:10,0.50952,11.58,,
12,24-01-2018 00:00,E,B,1.5,39,58.5,6.5,9.75,1,24-01-2018 21:19,0.0975,1.5,,
114,24-01-2018 00:00,E,B,12.8,40.8,522.24,6.8,87.04,2,24-01-2018 21:22,0.8704,12.8,,
114,24-01-2018 00:00,E,C,18.42,30.11,554.63,4.6,84.73,5,24-01-2018 21:24,0.84732,18.42,,
1000,24-01-2018 00:00,E,B,48.92,42.6,2083.99,7.1,347.33,3,24-01-2018 21:25,3.47332,48.92,,
1000,24-01-2018 00:00,E,C,198.24,30.98,6141.48,4.9,971.38,10,24-01-2018 21:25,9.71376,198.24,,
118,25-01-2018 00:00,M,C,4.34,31.28,135.76,5,21.7,1,25-01-2018 08:38,0.217,4.34,,
113,25-01-2018 00:00,M,C,1.16,27.48,31.88,3.7,4.29,1,25-01-2018 08:45,0.04292,1.16,,
126,25-01-2018 00:00,M,C,2.1,30.4,63.84,4.7,9.87,1,25-01-2018 08:57,0.0987,2.1,,
3,25-01-2018 00:00,M,C,1.94,32.45,62.95,5.4,10.48,1,25-01-2018 08:59,0.10476,1.94,,
20,25-01-2018 00:00,M,C,6.76,30.69,207.46,4.8,32.45,1,25-01-2018 09:00,0.32448,6.76,,
27,25-01-2018 00:00,M,C,9.5,29.52,280.44,4.4,41.8,1,25-01-2018 09:01,0.418,9.5,,
1,25-01-2018 00:00,M,C,4.94,32.74,161.74,5.5,27.17,1,25-01-2018 09:10,0.2717,4.94,,
114,25-01-2018 00:00,M,B,13.44,59.4,798.34,9.9,133.06,1,25-01-2018 09:12,1.33056,13.44,,
114,25-01-2018 00:00,M,C,19.08,29.81,568.77,4.5,85.86,2,25-01-2018 09:14,0.8586,19.08,,
28,25-01-2018 00:00,M,C,10.5,29.23,306.92,4.3,45.15,2,25-01-2018 09:22,0.4515,10.5,,
28,25-01-2018 00:00,M,C,8.78,29.23,256.64,4.3,37.75,2,25-01-2018 09:24,0.37754,8.78,,
57,25-01-2018 00:00,M,C,3.74,28.94,108.24,4.2,15.71,2,25-01-2018 09:25,0.15708,3.74,,
23,25-01-2018 00:00,M,C,9.56,30.4,290.62,4.7,44.93,3,25-01-2018 09:26,0.44932,9.56,,
158,25-01-2018 00:00,M,C,7.06,32.45,229.1,5.4,38.12,3,25-01-2018 09:27,0.38124,7.06,,
97,25-01-2018 00:00,M,C,8.46,30.98,262.09,4.9,41.45,3,25-01-2018 09:28,0.41454,8.46,,
101,25-01-2018 00:00,M,C,1.88,32.74,61.55,5.5,10.34,3,25-01-2018 09:29,0.1034,1.88,,
61,25-01-2018 00:00,M,B,2.78,46.2,128.44,7.7,21.41,1,25-01-2018 09:30,0.21406,2.78,,
70,25-01-2018 00:00,M,C,9.94,29.52,293.43,4.4,43.74,3,25-01-2018 09:31,0.43736,9.94,,
7,25-01-2018 00:00,M,C,8.54,30.69,262.09,4.8,40.99,3,25-01-2018 09:32,0.40992,8.54,,
39,25-01-2018 00:00,M,C,22.22,31.57,701.49,5.1,113.32,4,25-01-2018 09:33,1.13322,22.22,,
45,25-01-2018 00:00,M,C,5.24,28.35,148.55,4,20.96,4,25-01-2018 09:34,0.2096,5.24,,
143,25-01-2018 00:00,M,C,1.9,30.11,57.21,4.6,8.74,4,25-01-2018 09:35,0.0874,1.9,,
42,25-01-2018 00:00,M,C,2.72,31.57,85.87,5.1,13.87,4,25-01-2018 09:36,0.13872,2.72,,
12,25-01-2018 00:00,M,B,1.56,37.8,58.97,6.3,9.83,1,25-01-2018 09:37,0.09828,1.56,,
53,25-01-2018 00:00,M,C,18.14,31.57,572.68,5.1,92.51,5,25-01-2018 09:41,0.92514,18.14,,
78,25-01-2018 00:00,M,C,5.3,31.28,165.78,5,26.5,5,25-01-2018 09:45,0.265,5.3,,
154,25-01-2018 00:00,M,B,1.06,38.4,40.7,6.4,6.78,1,25-01-2018 09:47,0.06784,1.06,,
2,25-01-2018 00:00,M,C,13.16,28.65,377.03,4.1,53.96,5,25-01-2018 09:48,0.53956,13.16,,
10,25-01-2018 00:00,M,C,4.46,30.4,135.58,4.7,20.96,5,25-01-2018 09:49,0.20962,4.46,,
38,25-01-2018 00:00,M,C,11.16,27.48,306.68,3.7,41.29,6,25-01-2018 09:50,0.41292,11.16,,
25,25-01-2018 00:00,M,B,11.56,40.2,464.71,6.7,77.45,1,25-01-2018 09:51,0.77452,11.56,,
25,25-01-2018 00:00,M,C,17.24,30.4,524.1,4.7,81.03,6,25-01-2018 09:52,0.81028,17.24,,
70,25-01-2018 00:00,M,C,3.76,30.4,114.3,4.7,17.67,6,25-01-2018 09:53,0.17672,3.76,,
55,25-01-2018 00:00,M,B,1.9,39,74.1,6.5,12.35,1,25-01-2018 09:53,0.1235,1.9,,
121,25-01-2018 00:00,M,C,22.78,31.57,719.16,5.1,116.18,7,25-01-2018 09:55,1.16178,22.78,,
148,25-01-2018 00:00,M,C,4.06,31.86,129.35,5.2,21.11,7,25-01-2018 09:55,0.21112,4.06,,
152,25-01-2018 00:00,M,C,14.38,30.11,432.98,4.6,66.15,7,25-01-2018 09:56,0.66148,14.38,,
50,25-01-2018 00:00,M,C,4.2,32.74,137.51,5.5,23.1,7,25-01-2018 09:57,0.231,4.2,,
157,25-01-2018 00:00,M,C,4.22,30.4,128.29,4.7,19.83,7,25-01-2018 09:58,0.19834,4.22,,
9,25-01-2018 00:00,M,B,3.4,38.4,130.56,6.4,21.76,1,25-01-2018 10:00,0.2176,3.4,,
9,25-01-2018 00:00,M,C,2.54,26.89,68.3,3.5,8.89,7,25-01-2018 10:01,0.0889,2.54,,
90,25-01-2018 00:00,M,C,4.82,30.11,145.13,4.6,22.17,8,25-01-2018 10:01,0.22172,4.82,,
19,25-01-2018 00:00,M,C,4.66,30.11,140.31,4.6,21.44,8,25-01-2018 10:02,0.21436,4.66,,
41,25-01-2018 00:00,M,C,1.46,32.74,47.8,5.5,8.03,8,25-01-2018 10:03,0.0803,1.46,,
125,25-01-2018 00:00,M,C,14.12,28.35,400.3,4,56.48,8,25-01-2018 10:04,0.5648,14.12,,
146,25-01-2018 00:00,M,C,10.48,28.65,300.25,4.1,42.97,8,25-01-2018 10:05,0.42968,10.48,,
76,25-01-2018 00:00,M,C,4.86,31.57,153.43,5.1,24.79,8,25-01-2018 10:06,0.24786,4.86,,
123,25-01-2018 00:00,M,C,5.48,29.23,160.18,4.3,23.56,9,25-01-2018 10:09,0.23564,5.48,,
16,25-01-2018 00:00,M,C,7.64,33.03,252.35,5.6,42.78,9,25-01-2018 10:10,0.42784,7.64,,
36,25-01-2018 00:00,M,C,1.48,30.98,45.85,4.9,7.25,9,25-01-2018 10:15,0.07252,1.48,,
4,25-01-2018 00:00,M,B,4.6,48.6,223.56,8.1,37.26,1,25-01-2018 10:16,0.3726,4.6,,
4,25-01-2018 00:00,M,C,3.12,29.81,93.01,4.5,14.04,9,25-01-2018 10:17,0.1404,3.12,,
159,25-01-2018 00:00,M,C,18.06,30.98,559.5,4.9,88.49,9,25-01-2018 10:18,0.88494,18.06,,
5,25-01-2018 00:00,M,B,14.46,40.2,581.29,6.7,96.88,2,25-01-2018 10:20,0.96882,14.46,,
5,25-01-2018 00:00,M,C,7.84,29.52,231.44,4.4,34.5,9,25-01-2018 10:21,0.34496,7.84,,
1000,25-01-2018 00:00,M,B,55.76,45.6,2542.66,7.6,423.78,3,25-01-2018 10:23,4.23776,55.76,,
1000,25-01-2018 00:00,M,C,361.78,30.4,10998.11,4.7,1700.37,19,25-01-2018 10:23,17.00366,361.78,,
123,25-01-2018 00:00,E,C,8.14,30.4,247.46,4.7,38.26,1,25-01-2018 19:39,0.38258,8.14,,
123,25-01-2018 00:00,E,C,0.96,29.81,28.62,4.5,4.32,1,25-01-2018 19:41,0.0432,0.96,,
38,25-01-2018 00:00,E,C,7.12,30.4,216.45,4.7,33.46,1,25-01-2018 19:42,0.33464,7.12,,
52,25-01-2018 00:00,E,C,7.06,30.69,216.67,4.8,33.89,1,25-01-2018 19:44,0.33888,7.06,,
114,25-01-2018 00:00,E,B,11.62,48,557.76,8,92.96,1,25-01-2018 19:50,0.9296,11.62,,
