Farmer Code,Date,Shift,Cow/Buff,Qty,Rate,Amount,Fat,KiloFat = Qty * Fat,CanNo,EntryDt,c_KiloFat,c_KiloQty
40,01-10-2017 00:00,E,C,1.04,34.44,35.82,5.7,5.93,4,01-10-2017 21:32,0.05928,1.04
50,01-10-2017 00:00,E,C,17.92,31.12,557.67,4.6,82.43,5,01-10-2017 21:36,0.82432,17.92
113,01-10-2017 00:00,E,C,4.82,31.12,150,4.6,22.17,5,01-10-2017 21:37,0.22172,4.82
112,01-10-2017 00:00,E,C,7.1,33.53,238.06,5.4,38.34,5,01-10-2017 21:38,0.3834,7.1
205,01-10-2017 00:00,E,C,2.5,33.53,83.83,5.4,13.5,5,01-10-2017 21:39,0.135,2.5
30,01-10-2017 00:00,E,C,7.8,28.1,219.18,3.6,28.08,5,01-10-2017 21:41,0.2808,7.8
43,01-10-2017 00:00,E,C,9.88,32.02,316.36,4.9,48.41,6,01-10-2017 21:42,0.48412,9.88
2,01-10-2017 00:00,E,B,1.24,39.68,49.2,6.4,7.94,1,01-10-2017 21:43,0.07936,1.24
157,01-10-2017 00:00,E,C,2.78,34.14,94.91,5.6,15.57,6,01-10-2017 21:45,0.15568,2.78
96,01-10-2017 00:00,E,C,9.96,32.32,321.91,5,49.8,6,01-10-2017 21:49,0.498,9.96
137,01-10-2017 00:00,E,C,1.58,30.81,48.68,4.5,7.11,6,01-10-2017 21:52,0.0711,1.58
169,01-10-2017 00:00,E,C,10.08,31.42,316.71,4.7,47.38,6,01-10-2017 21:53,0.47376,10.08
65,01-10-2017 00:00,E,C,17.32,32.02,554.59,4.9,84.87,7,01-10-2017 22:00,0.84868,17.32
52,01-10-2017 00:00,E,C,4.24,28.7,121.69,3.8,16.11,7,01-10-2017 22:02,0.16112,4.24
4,01-10-2017 00:00,E,B,11.32,44.02,498.31,7.1,80.37,1,01-10-2017 22:04,0.80372,11.32
158,01-10-2017 00:00,E,C,7.56,31.72,239.8,4.8,36.29,7,01-10-2017 22:04,0.36288,7.56
68,01-10-2017 00:00,E,C,18.18,34.44,626.12,5.7,103.63,7,01-10-2017 22:05,1.03626,18.18
198,01-10-2017 00:00,E,C,6.22,29,180.38,3.9,24.26,7,01-10-2017 22:05,0.24258,6.22
136,01-10-2017 00:00,E,B,10.32,40.3,415.9,6.5,67.08,1,01-10-2017 22:07,0.6708,10.32
1000,01-10-2017 00:00,E,C,280.04,31.72,8882.87,4.8,1344.19,15,01-10-2017 22:07,13.44192,280.04
1000,01-10-2017 00:00,E,B,40.12,40.92,1641.71,6.6,264.79,3,01-10-2017 22:07,2.64792,40.12
151,02-10-2017 00:00,M,C,4.74,29.61,140.35,4.1,19.43,1,02-10-2017 08:36,0.19434,4.74
21,02-10-2017 00:00,M,C,5.9,28.4,167.56,3.7,21.83,1,02-10-2017 09:10,0.2183,5.9
143,02-10-2017 00:00,M,C,2.4,28.7,68.88,3.8,9.12,1,02-10-2017 09:13,0.0912,2.4
93,02-10-2017 00:00,M,C,3.28,29.91,98.1,4.2,13.78,1,02-10-2017 09:19,0.13776,3.28
135,02-10-2017 00:00,M,C,3.48,27.79,96.71,3.5,12.18,1,02-10-2017 09:27,0.1218,3.48
41,02-10-2017 00:00,M,C,4.76,34.74,165.36,5.8,27.61,1,02-10-2017 09:28,0.27608,4.76
147,02-10-2017 00:00,M,C,10.46,32.32,338.07,5,52.3,1,02-10-2017 09:32,0.523,10.46
98,02-10-2017 00:00,M,C,1.94,34.74,67.4,5.8,11.25,1,02-10-2017 09:33,0.11252,1.94
119,02-10-2017 00:00,M,C,8.58,31.72,272.16,4.8,41.18,2,02-10-2017 09:38,0.41184,8.58
76,02-10-2017 00:00,M,C,3.26,34.14,111.3,5.6,18.26,2,02-10-2017 09:39,0.18256,3.26
129,02-10-2017 00:00,M,C,0.94,32.02,30.1,4.9,4.61,2,02-10-2017 09:39,0.04606,0.94
47,02-10-2017 00:00,M,C,2.48,30.21,74.92,4.3,10.66,2,02-10-2017 09:40,0.10664,2.48
25,02-10-2017 00:00,M,C,1.3,32.02,41.63,4.9,6.37,2,02-10-2017 09:41,0.0637,1.3
190,02-10-2017 00:00,M,C,1.3,31.12,40.46,4.6,5.98,2,02-10-2017 09:41,0.0598,1.3
42,02-10-2017 00:00,M,C,10.7,29.91,320.04,4.2,44.94,2,02-10-2017 09:45,0.4494,10.7
131,02-10-2017 00:00,M,C,4.44,31.42,139.5,4.7,20.87,2,02-10-2017 09:51,0.20868,4.44
150,02-10-2017 00:00,M,C,3.68,26.28,96.71,3,11.04,2,02-10-2017 09:52,0.1104,3.68
139,02-10-2017 00:00,M,C,0.8,30.21,24.17,4.3,3.44,2,02-10-2017 09:52,0.0344,0.8
125,02-10-2017 00:00,M,C,2.7,33.53,90.53,5.4,14.58,2,02-10-2017 10:02,0.1458,2.7
181,02-10-2017 00:00,M,C,7.14,34.44,245.9,5.7,40.7,3,02-10-2017 10:03,0.40698,7.14
181,02-10-2017 00:00,M,C,10.36,29,300.44,3.9,40.4,3,02-10-2017 10:04,0.40404,10.36
116,02-10-2017 00:00,M,C,2.44,34.44,84.03,5.7,13.91,3,02-10-2017 10:05,0.13908,2.44
149,02-10-2017 00:00,M,C,2.48,32.02,79.41,4.9,12.15,3,02-10-2017 10:06,0.12152,2.48
144,02-10-2017 00:00,M,C,6.6,31.42,207.37,4.7,31.02,3,02-10-2017 10:11,0.3102,6.6
43,02-10-2017 00:00,M,C,10.22,34.74,355.04,5.8,59.28,3,02-10-2017 10:14,0.59276,10.22
210,02-10-2017 00:00,M,C,0.58,29.91,17.35,4.2,2.44,3,02-10-2017 10:15,0.02436,0.58
40,02-10-2017 00:00,M,C,2.88,31.12,89.63,4.6,13.25,4,02-10-2017 10:16,0.13248,2.88
59,02-10-2017 00:00,M,C,2.76,29.61,81.72,4.1,11.32,4,02-10-2017 10:19,0.11316,2.76
34,02-10-2017 00:00,M,B,1.32,60.14,79.38,9.7,12.8,1,02-10-2017 10:20,0.12804,1.32
158,02-10-2017 00:00,M,C,11.66,35.04,408.57,5.9,68.79,4,02-10-2017 10:21,0.68794,11.66
173,02-10-2017 00:00,M,C,9.64,30.81,297.01,4.5,43.38,4,02-10-2017 10:21,0.4338,9.64
120,02-10-2017 00:00,M,C,2.2,30.21,66.46,4.3,9.46,4,02-10-2017 10:22,0.0946,2.2
148,02-10-2017 00:00,M,C,8.3,30.81,255.72,4.5,37.35,4,02-10-2017 10:23,0.3735,8.3
66,02-10-2017 00:00,M,C,7.38,30.81,227.38,4.5,33.21,5,02-10-2017 10:23,0.3321,7.38
112,02-10-2017 00:00,M,C,8,30.81,246.48,4.5,36,5,02-10-2017 10:24,0.36,8
50,02-10-2017 00:00,M,C,18.94,30.81,583.54,4.5,85.23,5,02-10-2017 10:25,0.8523,18.94
142,02-10-2017 00:00,M,C,3.36,30.51,102.51,4.4,14.78,5,02-10-2017 10:26,0.14784,3.36
86,02-10-2017 00:00,M,C,3.2,31.72,101.5,4.8,15.36,5,02-10-2017 10:26,0.1536,3.2
92,02-10-2017 00:00,M,C,4.54,28.7,130.3,3.8,17.25,6,02-10-2017 10:27,0.17252,4.54
95,02-10-2017 00:00,M,C,9.52,30.81,293.31,4.5,42.84,6,02-10-2017 10:28,0.4284,9.52
35,02-10-2017 00:00,M,B,2.44,47.12,114.97,7.6,18.54,1,02-10-2017 10:28,0.18544,2.44
205,02-10-2017 00:00,M,C,3,32.32,96.96,5,15,6,02-10-2017 10:29,0.15,3
167,02-10-2017 00:00,M,C,24.98,30.51,762.14,4.4,109.91,6,02-10-2017 10:31,1.09912,24.98
5,02-10-2017 00:00,M,C,12.94,35.04,453.42,5.9,76.35,7,02-10-2017 10:34,0.76346,12.94
17,02-10-2017 00:00,M,C,8.04,30.21,242.89,4.3,34.57,7,02-10-2017 10:35,0.34572,8.04
74,02-10-2017 00:00,M,C,4.92,32.32,159.01,5,24.6,7,02-10-2017 10:35,0.246,4.92
137,02-10-2017 00:00,M,C,9.14,34.14,312.04,5.6,51.18,7,02-10-2017 10:36,0.51184,9.14
169,02-10-2017 00:00,M,C,15.88,30.51,484.5,4.4,69.87,8,02-10-2017 10:36,0.69872,15.88
96,02-10-2017 00:00,M,C,11.88,33.53,398.34,5.4,64.15,8,02-10-2017 10:37,0.64152,11.88
123,02-10-2017 00:00,M,C,2.24,32.02,71.72,4.9,10.98,8,02-10-2017 10:38,0.10976,2.24
115,02-10-2017 00:00,M,C,3.58,33.23,118.96,5.3,18.97,8,02-10-2017 10:38,0.18974,3.58
126,02-10-2017 00:00,M,B,1.76,49.6,87.3,8,14.08,1,02-10-2017 10:39,0.1408,1.76
126,02-10-2017 00:00,M,C,7.34,33.53,246.11,5.4,39.64,8,02-10-2017 10:39,0.39636,7.34
195,02-10-2017 00:00,M,C,1.92,32.32,62.05,5,9.6,8,02-10-2017 10:40,0.096,1.92
195,02-10-2017 00:00,M,B,21.04,37.82,795.73,6.1,128.34,1,02-10-2017 10:41,1.28344,21.04
24,02-10-2017 00:00,M,B,3.98,52.08,207.28,8.4,33.43,1,02-10-2017 10:41,0.33432,3.98
24,02-10-2017 00:00,M,C,10.04,29.91,300.3,4.2,42.17,9,02-10-2017 10:42,0.42168,10.04
136,02-10-2017 00:00,M,B,5.34,42.78,228.45,6.9,36.85,1,02-10-2017 10:42,0.36846,5.34
136,02-10-2017 00:00,M,C,23.2,31.12,721.98,4.6,106.72,9,02-10-2017 10:43,1.0672,23.2
113,02-10-2017 00:00,M,C,5.52,30.81,170.07,4.5,24.84,9,02-10-2017 10:43,0.2484,5.52
63,02-10-2017 00:00,M,C,15.1,29.3,442.43,4,60.4,10,02-10-2017 10:44,0.604,15.1
1000,02-10-2017 00:00,M,C,369.06,31.42,11595.87,4.7,1734.58,19,02-10-2017 10:45,17.34582,369.06
1000,02-10-2017 00:00,M,B,35.88,42.16,1512.7,6.8,243.98,2,02-10-2017 10:45,2.43984,35.88
134,02-10-2017 00:00,E,C,1.22,32.63,39.81,5.1,6.22,1,02-10-2017 20:11,0.06222,1.22
119,02-10-2017 00:00,E,B,4.58,37.2,170.38,6,27.48,1,02-10-2017 20:12,0.2748,4.58
14,02-10-2017 00:00,E,B,4.66,44.02,205.13,7.1,33.09,1,02-10-2017 20:22,0.33086,4.66
98,02-10-2017 00:00,E,B,1.26,39.06,49.22,6.3,7.94,1,02-10-2017 20:24,0.07938,1.26
59,02-10-2017 00:00,E,C,3.22,29.3,94.35,4,12.88,1,02-10-2017 20:25,0.1288,3.22
125,02-10-2017 00:00,E,B,2.34,42.16,98.65,6.8,15.91,1,02-10-2017 20:27,0.15912,2.34
146,02-10-2017 00:00,E,C,0.98,29.61,29.02,4.1,4.02,1,02-10-2017 20:27,0.04018,0.98
150,02-10-2017 00:00,E,C,1.42,30.81,43.75,4.5,6.39,1,02-10-2017 20:28,0.0639,1.42
124,02-10-2017 00:00,E,B,1.06,37.82,40.09,6.1,6.47,1,02-10-2017 20:29,0.06466,1.06
151,02-10-2017 00:00,E,C,5.54,29,160.66,3.9,21.61,1,02-10-2017 20:30,0.21606,5.54
40,02-10-2017 00:00,E,B,1.44,40.92,58.92,6.6,9.5,1,02-10-2017 20:34,0.09504,1.44
90,02-10-2017 00:00,E,C,0.8,32.02,25.62,4.9,3.92,1,02-10-2017 20:35,0.0392,0.8
210,02-10-2017 00:00,E,C,0.66,31.72,20.94,4.8,3.17,1,02-10-2017 20:37,0.03168,0.66
38,02-10-2017 00:00,E,C,1.48,34.14,50.53,5.6,8.29,1,02-10-2017 20:44,0.08288,1.48
105,02-10-2017 00:00,E,C,1.5,32.32,48.48,5,7.5,1,02-10-2017 20:44,0.075,1.5
127,02-10-2017 00:00,E,B,1.34,39.06,52.34,6.3,8.44,1,02-10-2017 20:46,0.08442,1.34
108,02-10-2017 00:00,E,C,2.8,35.04,98.11,5.9,16.52,1,02-10-2017 20:46,0.1652,2.8
26,02-10-2017 00:00,E,C,0.92,30.21,27.79,4.3,3.96,1,02-10-2017 20:53,0.03956,0.92
103,02-10-2017 00:00,E,B,0.56,37.2,20.83,6,3.36,1,02-10-2017 20:59,0.0336,0.56
142,02-10-2017 00:00,E,C,2.16,30.81,66.55,4.5,9.72,1,02-10-2017 21:02,0.0972,2.16
71,02-10-2017 00:00,E,C,2.26,34.44,77.83,5.7,12.88,1,02-10-2017 21:11,0.12882,2.26
42,02-10-2017 00:00,E,C,10.04,32.32,324.49,5,50.2,1,02-10-2017 21:12,0.502,10.04
25,02-10-2017 00:00,E,B,1,40.92,40.92,6.6,6.6,1,02-10-2017 21:13,0.066,1
82,02-10-2017 00:00,E,C,3.86,35.04,135.25,5.9,22.77,1,02-10-2017 21:15,0.22774,3.86
141,02-10-2017 00:00,E,B,1.56,45.26,70.61,7.3,11.39,1,02-10-2017 21:16,0.11388,1.56
139,02-10-2017 00:00,E,C,0.88,30.81,27.11,4.5,3.96,1,02-10-2017 21:17,0.0396,0.88
172,02-10-2017 00:00,E,C,0.86,34.14,29.36,5.6,4.82,2,02-10-2017 21:21,0.04816,0.86
66,02-10-2017 00:00,E,C,5.72,32.93,188.36,5.2,29.74,2,02-10-2017 21:22,0.29744,5.72
86,02-10-2017 00:00,E,B,1.56,38.44,59.97,6.2,9.67,1,02-10-2017 21:23,0.09672,1.56
41,02-10-2017 00:00,E,B,5.34,40.3,215.2,6.5,34.71,1,02-10-2017 21:24,0.3471,5.34
114,02-10-2017 00:00,E,C,15.32,29.91,458.22,4.2,64.34,2,02-10-2017 21:25,0.64344,15.32
120,02-10-2017 00:00,E,C,1.5,30.81,46.22,4.5,6.75,2,02-10-2017 21:25,0.0675,1.5
173,02-10-2017 00:00,E,C,5.5,32.93,181.12,5.2,28.6,2,02-10-2017 21:26,0.286,5.5
135,02-10-2017 00:00,E,C,2.58,30.81,79.49,4.5,11.61,2,02-10-2017 21:27,0.1161,2.58
50,02-10-2017 00:00,E,C,16.24,30.81,500.35,4.5,73.08,3,02-10-2017 21:29,0.7308,16.24
195,02-10-2017 00:00,E,B,10.58,39.68,419.81,6.4,67.71,1,02-10-2017 21:30,0.67712,10.58
17,02-10-2017 00:00,E,C,5.96,32.02,190.84,4.9,29.2,3,02-10-2017 21:31,0.29204,5.96
149,02-10-2017 00:00,E,C,1.76,30.81,54.23,4.5,7.92,3,02-10-2017 21:31,0.0792,1.76
2,02-10-2017 00:00,E,C,1.04,34.44,35.82,5.7,5.93,3,02-10-2017 21:32,0.05928,1.04
126,02-10-2017 00:00,E,C,2.56,34.14,87.4,5.6,14.34,3,02-10-2017 21:33,0.14336,2.56
112,02-10-2017 00:00,E,C,6.28,34.14,214.4,5.6,35.17,3,02-10-2017 21:33,0.35168,6.28
205,02-10-2017 00:00,E,C,2.44,32.02,78.13,4.9,11.96,3,02-10-2017 21:34,0.11956,2.44
148,02-10-2017 00:00,E,C,6.78,31.12,210.99,4.6,31.19,3,02-10-2017 21:34,0.31188,6.78
113,02-10-2017 00:00,E,C,4.28,31.72,135.76,4.8,20.54,3,02-10-2017 21:35,0.20544,4.28
111,02-10-2017 00:00,E,C,5.04,29,146.16,3.9,19.66,4,02-10-2017 21:36,0.19656,5.04
43,02-10-2017 00:00,E,C,6.42,32.93,211.41,5.2,33.38,4,02-10-2017 21:38,0.33384,6.42
167,02-10-2017 00:00,E,C,21.66,31.72,687.06,4.8,103.97,4,02-10-2017 21:39,1.03968,21.66
99,02-10-2017 00:00,E,B,4.04,37.82,152.79,6.1,24.64,2,02-10-2017 21:42,0.24644,4.04
99,02-10-2017 00:00,E,C,6.58,35.04,230.56,5.9,38.82,4,02-10-2017 21:43,0.38822,6.58
30,02-10-2017 00:00,E,C,7,28.4,198.8,3.7,25.9,5,02-10-2017 21:44,0.259,7
65,02-10-2017 00:00,E,C,18.48,32.02,591.73,4.9,90.55,5,02-10-2017 21:49,0.90552,18.48
96,02-10-2017 00:00,E,B,11.5,37.82,434.93,6.1,70.15,2,02-10-2017 21:51,0.7015,11.5
157,02-10-2017 00:00,E,C,3.3,32.63,107.68,5.1,16.83,5,02-10-2017 21:51,0.1683,3.3
198,02-10-2017 00:00,E,C,6.48,30.81,199.65,4.5,29.16,5,02-10-2017 21:56,0.2916,6.48
73,02-10-2017 00:00,E,C,2.78,28.7,79.79,3.8,10.56,5,02-10-2017 21:57,0.10564,2.78
137,02-10-2017 00:00,E,C,1.56,31.42,49.02,4.7,7.33,5,02-10-2017 21:58,0.07332,1.56
169,02-10-2017 00:00,E,C,11.02,31.12,342.94,4.6,50.69,6,02-10-2017 21:59,0.50692,11.02
158,02-10-2017 00:00,E,C,5.98,31.72,189.69,4.8,28.7,6,02-10-2017 21:59,0.28704,5.98
36,02-10-2017 00:00,E,C,4.52,33.53,151.56,5.4,24.41,6,02-10-2017 22:02,0.24408,4.52
4,02-10-2017 00:00,E,B,11.08,42.78,474,6.9,76.45,2,02-10-2017 22:02,0.76452,11.08
68,02-10-2017 00:00,E,C,16.66,35.04,583.77,5.9,98.29,6,02-10-2017 22:06,0.98294,16.66
52,02-10-2017 00:00,E,C,4.1,29.91,122.63,4.2,17.22,7,02-10-2017 22:07,0.1722,4.1
136,02-10-2017 00:00,E,C,36.18,31.12,1125.92,4.6,166.43,7,02-10-2017 22:07,1.66428,36.18
136,02-10-2017 00:00,E,B,16.93,39.06,661.29,6.3,106.66,3,02-10-2017 22:08,1.06659,16.93
1000,02-10-2017 00:00,E,C,276.32,31.72,8764.87,4.8,1326.34,14,02-10-2017 22:08,13.26336,276.32
1000,02-10-2017 00:00,E,B,80.83,39.68,3207.33,6.4,517.31,5,02-10-2017 22:08,5.17312,80.83
151,03-10-2017 00:00,M,C,5,29.3,146.5,4,20,1,03-10-2017 08:44,0.2,5
94,03-10-2017 00:00,M,C,1.32,28.1,37.09,3.6,4.75,1,03-10-2017 09:09,0.04752,1.32
129,03-10-2017 00:00,M,C,0.92,32.63,30.02,5.1,4.69,1,03-10-2017 09:13,0.04692,0.92
21,03-10-2017 00:00,M,C,6.98,28.1,196.14,3.6,25.13,1,03-10-2017 09:14,0.25128,6.98
131,03-10-2017 00:00,M,C,3.82,30.81,117.69,4.5,17.19,1,03-10-2017 09:17,0.1719,3.82
143,03-10-2017 00:00,M,B,1.78,48.98,87.18,7.9,14.06,1,03-10-2017 09:19,0.14062,1.78
119,03-10-2017 00:00,M,C,7.58,33.23,251.88,5.3,40.17,1,03-10-2017 09:20,0.40174,7.58
134,03-10-2017 00:00,M,C,2.7,32.02,86.45,4.9,13.23,1,03-10-2017 09:21,0.1323,2.7
93,03-10-2017 00:00,M,C,3.14,31.12,97.72,4.6,14.44,1,03-10-2017 09:23,0.14444,3.14
25,03-10-2017 00:00,M,C,2,29.3,58.6,4,8,1,03-10-2017 09:25,0.08,2
47,03-10-2017 00:00,M,C,2.76,30.21,83.38,4.3,11.87,1,03-10-2017 09:25,0.11868,2.76
125,03-10-2017 00:00,M,B,2.54,37.82,96.06,6.1,15.49,1,03-10-2017 09:29,0.15494,2.54
150,03-10-2017 00:00,M,C,2.4,27.19,65.26,3.3,7.92,1,03-10-2017 09:34,0.0792,2.4
187,03-10-2017 00:00,M,B,0.86,45.88,39.46,7.4,6.36,1,03-10-2017 09:34,0.06364,0.86
139,03-10-2017 00:00,M,C,1,30.21,30.21,4.3,4.3,1,03-10-2017 09:37,0.043,1
98,03-10-2017 00:00,M,C,1.76,35.04,61.67,5.9,10.38,2,03-10-2017 09:38,0.10384,1.76
135,03-10-2017 00:00,M,C,2.84,29.3,83.21,4,11.36,2,03-10-2017 09:39,0.1136,2.84
181,03-10-2017 00:00,M,C,7.6,33.23,252.55,5.3,40.28,2,03-10-2017 09:41,0.4028,7.6
181,03-10-2017 00:00,M,C,9.66,29.91,288.93,4.2,40.57,2,03-10-2017 09:42,0.40572,9.66
147,03-10-2017 00:00,M,C,8.66,33.23,287.77,5.3,45.9,2,03-10-2017 09:42,0.45898,8.66
190,03-10-2017 00:00,M,C,1.42,32.02,45.47,4.9,6.96,2,03-10-2017 09:45,0.06958,1.42
41,03-10-2017 00:00,M,C,4.32,34.74,150.08,5.8,25.06,2,03-10-2017 09:47,0.25056,4.32
116,03-10-2017 00:00,M,B,2.68,37.82,101.36,6.1,16.35,1,03-10-2017 09:48,0.16348,2.68
42,03-10-2017 00:00,M,C,10,31.42,314.2,4.7,47,3,03-10-2017 09:56,0.47,10
74,03-10-2017 00:00,M,C,4.46,32.63,145.53,5.1,22.75,3,03-10-2017 09:58,0.22746,4.46
114,03-10-2017 00:00,M,C,17.94,29.91,536.59,4.2,75.35,3,03-10-2017 09:58,0.75348,17.94
210,03-10-2017 00:00,M,C,0.6,30.51,18.31,4.4,2.64,3,03-10-2017 10:02,0.0264,0.6
40,03-10-2017 00:00,M,C,3.04,32.02,97.34,4.9,14.9,3,03-10-2017 10:03,0.14896,3.04
112,03-10-2017 00:00,M,C,7.82,32.02,250.4,4.9,38.32,3,03-10-2017 10:05,0.38318,7.82
90,03-10-2017 00:00,M,C,1.1,31.72,34.89,4.8,5.28,4,03-10-2017 10:06,0.0528,1.1
144,03-10-2017 00:00,M,C,7.06,32.02,226.06,4.9,34.59,4,03-10-2017 10:08,0.34594,7.06
76,03-10-2017 00:00,M,C,2.7,33.23,89.72,5.3,14.31,4,03-10-2017 10:10,0.1431,2.7
148,03-10-2017 00:00,M,C,8.1,31.72,256.93,4.8,38.88,4,03-10-2017 10:11,0.3888,8.1
43,03-10-2017 00:00,M,B,8.32,37.2,309.5,6,49.92,1,03-10-2017 10:12,0.4992,8.32
205,03-10-2017 00:00,M,C,3.04,32.02,97.34,4.9,14.9,4,03-10-2017 10:13,0.14896,3.04
34,03-10-2017 00:00,M,B,1.22,52.7,64.29,8.5,10.37,1,03-10-2017 10:15,0.1037,1.22
115,03-10-2017 00:00,M,C,1.86,35.04,65.17,5.9,10.97,4,03-10-2017 10:17,0.10974,1.86
35,03-10-2017 00:00,M,B,1.4,53.94,75.52,8.7,12.18,1,03-10-2017 10:19,0.1218,1.4
92,03-10-2017 00:00,M,B,4.58,38.44,176.06,6.2,28.4,1,03-10-2017 10:19,0.28396,4.58
95,03-10-2017 00:00,M,C,8.04,32.32,259.85,5,40.2,4,03-10-2017 10:20,0.402,8.04
123,03-10-2017 00:00,M,C,2.46,32.02,78.77,4.9,12.05,4,03-10-2017 10:20,0.12054,2.46
149,03-10-2017 00:00,M,C,2.46,31.72,78.03,4.8,11.81,4,03-10-2017 10:21,0.11808,2.46
68,03-10-2017 00:00,M,C,8.62,32.63,281.27,5.1,43.96,5,03-10-2017 10:22,0.43962,8.62
17,03-10-2017 00:00,M,C,7.82,30.51,238.59,4.4,34.41,5,03-10-2017 10:23,0.34408,7.82
142,03-10-2017 00:00,M,C,2.4,30.21,72.5,4.3,10.32,5,03-10-2017 10:24,0.1032,2.4
173,03-10-2017 00:00,M,C,8.36,29.3,244.95,4,33.44,5,03-10-2017 10:28,0.3344,8.36
120,03-10-2017 00:00,M,C,1.64,35.04,57.47,5.9,9.68,5,03-10-2017 10:29,0.09676,1.64
113,03-10-2017 00:00,M,C,5.54,32.32,179.05,5,27.7,5,03-10-2017 10:30,0.277,5.54
86,03-10-2017 00:00,M,C,3.24,32.02,103.74,4.9,15.88,5,03-10-2017 10:30,0.15876,3.24
126,03-10-2017 00:00,M,B,2.1,45.88,96.35,7.4,15.54,1,03-10-2017 10:31,0.1554,2.1
126,03-10-2017 00:00,M,C,5.52,32.02,176.75,4.9,27.05,5,03-10-2017 10:31,0.27048,5.52
50,03-10-2017 00:00,M,C,18.84,31.12,586.3,4.6,86.66,6,03-10-2017 10:32,0.86664,18.84
197,03-10-2017 00:00,M,B,1.56,45.88,71.57,7.4,11.54,1,03-10-2017 10:33,0.11544,1.56
158,03-10-2017 00:00,M,B,12.48,37.82,471.99,6.1,76.13,1,03-10-2017 10:34,0.76128,12.48
167,03-10-2017 00:00,M,C,24.26,31.12,754.97,4.6,111.6,7,03-10-2017 10:35,1.11596,24.26
169,03-10-2017 00:00,M,C,18.44,30.81,568.14,4.5,82.98,7,03-10-2017 10:36,0.8298,18.44
137,03-10-2017 00:00,M,C,9.18,33.53,307.81,5.4,49.57,7,03-10-2017 10:37,0.49572,9.18
24,03-10-2017 00:00,M,B,4.6,59.52,273.79,9.6,44.16,2,03-10-2017 10:37,0.4416,4.6
24,03-10-2017 00:00,M,C,10.02,32.02,320.84,4.9,49.1,7,03-10-2017 10:38,0.49098,10.02
195,03-10-2017 00:00,M,C,1.96,32.93,64.54,5.2,10.19,8,03-10-2017 10:38,0.10192,1.96
195,03-10-2017 00:00,M,C,20.94,34.74,727.46,5.8,121.45,8,03-10-2017 10:39,1.21452,20.94
63,03-10-2017 00:00,M,C,15.14,29.91,452.84,4.2,63.59,8,03-10-2017 10:40,0.63588,15.14
96,03-10-2017 00:00,M,C,12.62,34.44,434.63,5.7,71.93,9,03-10-2017 10:41,0.71934,12.62
5,03-10-2017 00:00,M,B,10.28,39.68,407.91,6.4,65.79,2,03-10-2017 10:41,0.65792,10.28
66,03-10-2017 00:00,M,C,7.48,30.81,230.46,4.5,33.66,9,03-10-2017 10:42,0.3366,7.48
59,03-10-2017 00:00,M,C,5.26,28.4,149.38,3.7,19.46,9,03-10-2017 10:45,0.19462,5.26
136,03-10-2017 00:00,M,B,18.16,47.74,866.96,7.7,139.83,2,03-10-2017 10:46,1.39832,18.16
136,03-10-2017 00:00,M,C,25.76,32.02,824.84,4.9,126.22,10,03-10-2017 10:47,1.26224,25.76
1000,03-10-2017 00:00,M,C,369.6,31.72,11723.71,4.8,1774.08,19,03-10-2017 10:47,17.7408,369.6
1000,03-10-2017 00:00,M,B,72.56,43.4,3149.1,7,507.92,4,03-10-2017 10:47,5.0792,72.56
134,03-10-2017 00:00,E,B,2.42,38.44,93.02,6.2,15,1,03-10-2017 20:08,0.15004,2.42
119,03-10-2017 00:00,E,B,4.32,40.3,174.1,6.5,28.08,1,03-10-2017 20:08,0.2808,4.32
150,03-10-2017 00:00,E,C,1.62,29,46.98,3.9,6.32,1,03-10-2017 20:12,0.06318,1.62
59,03-10-2017 00:00,E,C,1.82,29,52.78,3.9,7.1,1,03-10-2017 20:18,0.07098,1.82
125,03-10-2017 00:00,E,B,2.62,39.06,102.34,6.3,16.51,1,03-10-2017 20:18,0.16506,2.62
14,03-10-2017 00:00,E,C,2.56,34.44,88.17,5.7,14.59,1,03-10-2017 20:19,0.14592,2.56
124,03-10-2017 00:00,E,B,0.94,42.16,39.63,6.8,6.39,1,03-10-2017 20:20,0.06392,0.94
210,03-10-2017 00:00,E,C,0.54,30.21,16.31,4.3,2.32,1,03-10-2017 20:22,0.02322,0.54
40,03-10-2017 00:00,E,B,1.38,38.44,53.05,6.2,8.56,1,03-10-2017 20:29,0.08556,1.38
127,03-10-2017 00:00,E,C,1,35.04,35.04,5.9,5.9,1,03-10-2017 20:37,0.059,1
105,03-10-2017 00:00,E,C,1.32,32.32,42.66,5,6.6,1,03-10-2017 20:37,0.066,1.32
98,03-10-2017 00:00,E,B,1.2,42.16,50.59,6.8,8.16,1,03-10-2017 20:45,0.0816,1.2
38,03-10-2017 00:00,E,C,1.86,33.84,62.94,5.5,10.23,1,03-10-2017 20:46,0.1023,1.86
108,03-10-2017 00:00,E,C,2.66,33.53,89.19,5.4,14.36,1,03-10-2017 20:53,0.14364,2.66
71,03-10-2017 00:00,E,B,1.6,39.06,62.5,6.3,10.08,1,03-10-2017 20:58,0.1008,1.6
114,03-10-2017 00:00,E,C,14.5,29.61,429.35,4.1,59.45,1,03-10-2017 20:58,0.5945,14.5
142,03-10-2017 00:00,E,C,1.98,30.21,59.82,4.3,8.51,1,03-10-2017 21:01,0.08514,1.98
